Unnamed: 0,created_at,user_id,username,tweet,place,near,clean_tweet,tokens,lemma,lemma_sentence,pos_tag,lemma_sentence(with POS),sentiword_analysis,vader_score,textblob_polarity,senti_textblob,senti_wordnet,senti_vader
880,1/8/2021,914281548.0,charlestannock,Got vilified yesterday for daring to claim that asymptomatic #COVID19 patients can transmit the virus.,,London,got vilified yesterday for daring claim that asymptomatic covid patients can transmit virus,"['got', 'vilified', 'yesterday', 'for', 'daring', 'claim', 'that', 'asymptomatic', 'covid', 'patients', 'can', 'transmit', 'virus']","['got', 'vilified', 'yesterday', 'for', 'daring', 'claim', 'that', 'asymptomatic', 'covid', 'patient', 'can', 'transmit', 'virus']",got vilified yesterday for daring claim that asymptomatic covid patient can transmit virus,"[('got', None), ('vilified', 'v'), ('yesterday', 'n'), ('for', None), ('daring', 'v'), ('claim', 'n'), ('that', None), ('asymptomatic', 'a'), ('covid', 'a'), ('patients', 'n'), ('can', None), ('transmit', 'v'), ('virus', 'n')]",  got vilify yesterday for dare claim that asymptomatic covid patient can transmit virus,-0.125,0.0,0.0,0,-1,0
903,1/8/2021,7.02e+17,sheriyahxo,So London hospitals are becoming Covid Patients only and the nightingale hospital they built for Covid patients will be used as a vaccination centre 🤔🤔🤔,,London,london hospitals are becoming covid patients only nightingale hospital they built for covid patients will used vaccination centre thinking face thinking face thinking face,"['london', 'hospitals', 'are', 'becoming', 'covid', 'patients', 'only', 'nightingale', 'hospital', 'they', 'built', 'for', 'covid', 'patients', 'will', 'used', 'vaccination', 'centre', 'thinking', 'face', 'thinking', 'face', 'thinking', 'face']","['london', 'hospital', 'are', 'becoming', 'covid', 'patient', 'only', 'nightingale', 'hospital', 'they', 'built', 'for', 'covid', 'patient', 'will', 'used', 'vaccination', 'centre', 'thinking', 'face', 'thinking', 'face', 'thinking', 'face']",london hospital are becoming covid patient only nightingale hospital they built for covid patient will used vaccination centre thinking face thinking face thinking face,"[('london', None), ('hospitals', 'n'), ('are', None), ('becoming', 'v'), ('covid', 'a'), ('patients', 'n'), ('only', 'r'), ('nightingale', 'n'), ('hospital', 'n'), ('they', None), ('built', 'v'), ('for', None), ('covid', 'a'), ('patients', 'n'), ('will', None), ('used', 'v'), ('vaccination', 'n'), ('centre', 'n'), ('thinking', 'n'), ('face', 'n'), ('thinking', 'v'), ('face', 'n'), ('thinking', 'v'), ('face', 'n')]",  london hospital are become covid patient only nightingale hospital they build for covid patient will use vaccination centre thinking face think face think face,1.0,0.0,0.0,0,1,0
912,1/8/2021,257172427.0,stevenhatfull,I read threw the piece and these ladies drove from home through into the next county to go for a walk. How come they were drinking starbucks then? Old bill fined them.   BBC News - Covid: Women on exercise trip 'surrounded by police'  https://t.co/sK6dzMlAy3,,London,read threw piece these ladies drove from home through into next county for walk how come they were drinking starbucks then old bill fined them news covid women exercise trip surrounded police,"['read', 'threw', 'piece', 'these', 'ladies', 'drove', 'from', 'home', 'through', 'into', 'next', 'county', 'for', 'walk', 'how', 'come', 'they', 'were', 'drinking', 'starbucks', 'then', 'old', 'bill', 'fined', 'them', 'news', 'covid', 'women', 'exercise', 'trip', 'surrounded', 'police']","['read', 'threw', 'piece', 'these', 'lady', 'drove', 'from', 'home', 'through', 'into', 'next', 'county', 'for', 'walk', 'how', 'come', 'they', 'were', 'drinking', 'starbucks', 'then', 'old', 'bill', 'fined', 'them', 'news', 'covid', 'woman', 'exercise', 'trip', 'surrounded', 'police']",read threw piece these lady drove from home through into next county for walk how come they were drinking starbucks then old bill fined them news covid woman exercise trip surrounded police,"[('read', None), ('threw', 'v'), ('piece', 'n'), ('these', None), ('ladies', 'n'), ('drove', 'v'), ('from', None), ('home', 'n'), ('through', None), ('into', None), ('next', 'a'), ('county', 'n'), ('for', None), ('walk', 'n'), ('how', None), ('come', 'v'), ('they', None), ('were', None), ('drinking', 'v'), ('starbucks', 'n'), ('then', 'r'), ('old', 'a'), ('bill', 'n'), ('fined', 'v'), ('them', None), ('news', 'n'), ('covid', 'a'), ('women', 'n'), ('exercise', 'v'), ('trip', 'n'), ('surrounded', 'v'), ('police', 'n')]",  read throw piece these lady drive from home through into next county for walk how come they were drink starbucks then old bill fin them news covid woman exercise trip surround police,0.375,0.0,0.05,1,1,0
915,1/8/2021,2531066286.0,plexnetflix,London Mayor Sadiq Khan declares major incident over Covid-19 spread  https://t.co/lOhLM2TQu8,,London,london mayor sadiq khan declares major incident over covid spread,"['london', 'mayor', 'sadiq', 'khan', 'declares', 'major', 'incident', 'over', 'covid', 'spread']","['london', 'mayor', 'sadiq', 'khan', 'declares', 'major', 'incident', 'over', 'covid', 'spread']",london mayor sadiq khan declares major incident over covid spread,"[('london', None), ('mayor', None), ('sadiq', None), ('khan', None), ('declares', 'v'), ('major', 'a'), ('incident', 'n'), ('over', None), ('covid', 'a'), ('spread', 'n')]",  london mayor sadiq khan declare major incident over covid spread,0.625,0.0,0.0625,1,1,0
924,1/8/2021,233180256.0,mattuthompson,BREAKING: London has declared a “major incident” as the surge in COVID cases threatens to overwhelm the NHS in the capital.   There are now 35% more COVID patients in London hospitals than at the peak of the April wave.   @LBC,,London,breaking london has declared major incident surge covid cases threatens overwhelm nhs capital there are now more covid patients london hospitals than peak april wave,"['breaking', 'london', 'has', 'declared', 'major', 'incident', 'surge', 'covid', 'cases', 'threatens', 'overwhelm', 'nhs', 'capital', 'there', 'are', 'now', 'more', 'covid', 'patients', 'london', 'hospitals', 'than', 'peak', 'april', 'wave']","['breaking', 'london', 'ha', 'declared', 'major', 'incident', 'surge', 'covid', 'case', 'threatens', 'overwhelm', 'nh', 'capital', 'there', 'are', 'now', 'more', 'covid', 'patient', 'london', 'hospital', 'than', 'peak', 'april', 'wave']",breaking london ha declared major incident surge covid case threatens overwhelm nh capital there are now more covid patient london hospital than peak april wave,"[('breaking', 'v'), ('london', None), ('has', None), ('declared', 'v'), ('major', 'a'), ('incident', 'n'), ('surge', 'n'), ('covid', 'a'), ('cases', 'n'), ('threatens', 'v'), ('overwhelm', None), ('nhs', 'n'), ('capital', 'n'), ('there', None), ('are', 'v'), ('now', 'r'), ('more', 'r'), ('covid', 'a'), ('patients', 'n'), ('london', None), ('hospitals', 'n'), ('than', None), ('peak', None), ('april', None), ('wave', 'n')]",  break london has declare major incident surge covid case threaten overwhelm nh capital there be now more covid patient london hospital than peak april wave,0.875,-0.0258,0.28125,1,1,0
928,1/8/2021,137991160.0,adliteb,Moderna becomes third Covid vaccine approved in the UK  https://t.co/ee9eA0Y7jq,,London,moderna becomes third covid vaccine approved,"['moderna', 'becomes', 'third', 'covid', 'vaccine', 'approved']","['moderna', 'becomes', 'third', 'covid', 'vaccine', 'approved']",moderna becomes third covid vaccine approved,"[('moderna', None), ('becomes', 'v'), ('third', 'a'), ('covid', 'a'), ('vaccine', 'n'), ('approved', 'v')]",  moderna become third covid vaccine approve,0.0,0.0,0.0,0,0,0
944,1/8/2021,461118053.0,sharpquillets,"Woken by sound of heavy artillery revealed to be post, bringing a COVID-19 test kit. Performed test complete with 43 occasions of hand washing. Journey to post box &amp; back, outside temperature approx -27, my temp 102.3 (scale unclear)  Rate the experience 1/10 Would not recommend",,London,woken sound heavy artillery revealed post bringing covid test kit performed test complete with occasions hand washing journey post box amp back outside temperature aprox temp scale unclear rate experience would not recommend,"['woken', 'sound', 'heavy', 'artillery', 'revealed', 'post', 'bringing', 'covid', 'test', 'kit', 'performed', 'test', 'complete', 'with', 'occasions', 'hand', 'washing', 'journey', 'post', 'box', 'amp', 'back', 'outside', 'temperature', 'aprox', 'temp', 'scale', 'unclear', 'rate', 'experience', 'would', 'not', 'recommend']","['woken', 'sound', 'heavy', 'artillery', 'revealed', 'post', 'bringing', 'covid', 'test', 'kit', 'performed', 'test', 'complete', 'with', 'occasion', 'hand', 'washing', 'journey', 'post', 'box', 'amp', 'back', 'outside', 'temperature', 'aprox', 'temp', 'scale', 'unclear', 'rate', 'experience', 'would', 'not', 'recommend']",woken sound heavy artillery revealed post bringing covid test kit performed test complete with occasion hand washing journey post box amp back outside temperature aprox temp scale unclear rate experience would not recommend,"[('woken', None), ('sound', None), ('heavy', 'a'), ('artillery', 'n'), ('revealed', 'v'), ('post', 'n'), ('bringing', 'v'), ('covid', 'a'), ('test', 'n'), ('kit', None), ('performed', 'v'), ('test', 'n'), ('complete', 'a'), ('with', None), ('occasions', 'n'), ('hand', 'n'), ('washing', 'v'), ('journey', None), ('post', None), ('box', None), ('amp', None), ('back', 'r'), ('outside', None), ('temperature', 'n'), ('aprox', None), ('temp', 'n'), ('scale', 'n'), ('unclear', 'a'), ('rate', 'n'), ('experience', 'n'), ('would', None), ('not', None), ('recommend', 'v')]",  woken sound heavy artillery reveal post bring covid test kit perform test complete with occasion hand wash journey post box amp back outside temperature aprox temp scale unclear rate experience would not recommend,0.5,0.0232,0.06,1,1,0
948,1/8/2021,1.08e+18,bodhititus2019,Dr Hilary Jones loses patience as he warns Christmas Covid surge is still to com  https://t.co/tYLGWsSJHQ via @MetroUK  The blood is solely on Johnson hands he led us here all the way,,London,hilary jones loses patience warns christmas covid surge still com via blood solely johnson hands led here all way,"['hilary', 'jones', 'loses', 'patience', 'warns', 'christmas', 'covid', 'surge', 'still', 'com', 'via', 'blood', 'solely', 'johnson', 'hands', 'led', 'here', 'all', 'way']","['hilary', 'jones', 'loses', 'patience', 'warns', 'christmas', 'covid', 'surge', 'still', 'com', 'via', 'blood', 'solely', 'johnson', 'hand', 'led', 'here', 'all', 'way']",hilary jones loses patience warns christmas covid surge still com via blood solely johnson hand led here all way,"[('hilary', None), ('jones', None), ('loses', 'v'), ('patience', 'n'), ('warns', 'v'), ('christmas', None), ('covid', None), ('surge', None), ('still', 'r'), ('com', 'n'), ('via', None), ('blood', 'n'), ('solely', 'r'), ('johnson', None), ('hands', 'n'), ('led', 'v'), ('here', 'r'), ('all', None), ('way', 'n')]",  hilary jones lose patience warn christmas covid surge still com via blood solely johnson hand lead here all way,0.125,0.0258,0.0,0,1,0
955,1/8/2021,16254427.0,marksharon_dp,"@RealJoelSmalley I wish we would qualify the 80k with ""(18.5k from COVID)"". We need to get people questioning the 28 days nonsense.",,London,wish would qualify with from covid need get people questioning days nonsense,"['wish', 'would', 'qualify', 'with', 'from', 'covid', 'need', 'get', 'people', 'questioning', 'days', 'nonsense']","['wish', 'would', 'qualify', 'with', 'from', 'covid', 'need', 'get', 'people', 'questioning', 'day', 'nonsense']",wish would qualify with from covid need get people questioning day nonsense,"[('wish', 'v'), ('would', None), ('qualify', 'v'), ('with', None), ('from', None), ('covid', 'a'), ('need', 'n'), ('get', 'v'), ('people', 'n'), ('questioning', 'v'), ('days', 'n'), ('nonsense', 'n')]",  wish would qualify with from covid need get people question day nonsense,1.25,0.0,0.0,0,1,0
960,1/8/2021,25669169.0,rutigor,Here be a COVID-19 vaccinated person. @ St Bartholomew's Hospital  https://t.co/50zFZWbVS0,"{'type': 'Point', 'coordinates': [51.51726225, -0.09965232]}",London,here covid vaccinated person bartholomew hospital,"['here', 'covid', 'vaccinated', 'person', 'bartholomew', 'hospital']","['here', 'covid', 'vaccinated', 'person', 'bartholomew', 'hospital']",here covid vaccinated person bartholomew hospital,"[('here', 'r'), ('covid', 'a'), ('vaccinated', 'a'), ('person', 'n'), ('bartholomew', 'n'), ('hospital', 'n')]",  here covid vaccinated person bartholomew hospital,0.375,0.0,0.0,0,1,0
962,1/8/2021,1.05e+18,girltooting,Yup. I was asked if I had any side effects and I said I had a very hurty arm and an immunity  to COVID.,,London,yup was asked had any side effects said had very hurty arm immunity covid,"['yup', 'was', 'asked', 'had', 'any', 'side', 'effects', 'said', 'had', 'very', 'hurty', 'arm', 'immunity', 'covid']","['yup', 'wa', 'asked', 'had', 'any', 'side', 'effect', 'said', 'had', 'very', 'hurty', 'arm', 'immunity', 'covid']",yup wa asked had any side effect said had very hurty arm immunity covid,"[('yup', None), ('was', None), ('asked', 'v'), ('had', 'v'), ('any', None), ('side', 'n'), ('effects', 'n'), ('said', 'v'), ('had', None), ('very', 'r'), ('hurty', 'n'), ('arm', 'n'), ('immunity', 'n'), ('covid', 'n')]",  yup was ask have any side effect say had very hurty arm immunity covid,0.125,0.0,0.2,1,1,0
965,1/8/2021,115123902.0,britishheralduk,French #skiresorts will only reopen based on COVID situation by January 20 – Minister  https://t.co/KmNhUIlMFB,"{'type': 'Point', 'coordinates': [51.50538967, -0.12485951]}",London,french skiresorts will only reopen based covid situation january minister,"['french', 'skiresorts', 'will', 'only', 'reopen', 'based', 'covid', 'situation', 'january', 'minister']","['french', 'skiresorts', 'will', 'only', 'reopen', 'based', 'covid', 'situation', 'january', 'minister']",french skiresorts will only reopen based covid situation january minister,"[('french', 'a'), ('skiresorts', 'n'), ('will', None), ('only', 'r'), ('reopen', 'v'), ('based', 'v'), ('covid', 'a'), ('situation', 'n'), ('january', None), ('minister', None)]",  french skiresorts will only reopen base covid situation january minister,0.0,0.0,-0.266666667,-1,0,0
973,1/8/2021,20450208.0,hookedblog,"‘The Old Normal’ painted shutters on Brick Lane, London by artist @candiebandita   #streetart #graffiti #typography #COVID19  https://t.co/1BFfMGTXge",,London,old normal painted shutters brick lane london artist stretart graffiti typography covid,"['old', 'normal', 'painted', 'shutters', 'brick', 'lane', 'london', 'artist', 'stretart', 'graffiti', 'typography', 'covid']","['old', 'normal', 'painted', 'shutter', 'brick', 'lane', 'london', 'artist', 'stretart', 'graffiti', 'typography', 'covid']",old normal painted shutter brick lane london artist stretart graffiti typography covid,"[('old', 'a'), ('normal', 'a'), ('painted', 'v'), ('shutters', 'n'), ('brick', 'n'), ('lane', 'n'), ('london', None), ('artist', 'n'), ('stretart', 'n'), ('graffiti', None), ('typography', 'n'), ('covid', 'n')]",  old normal paint shutter brick lane london artist stretart graffiti typography covid,-0.125,0.0,0.125,1,-1,0
1018,1/8/2021,212725220.0,sunburntknees,@zozimus @ConorGogarty No such thing as a fair trial under covid facism it seems. Send him to the gas chamber!,,London,no such thing fair trial under covid facism seems send him gas chamber,"['no', 'such', 'thing', 'fair', 'trial', 'under', 'covid', 'facism', 'seems', 'send', 'him', 'gas', 'chamber']","['no', 'such', 'thing', 'fair', 'trial', 'under', 'covid', 'facism', 'seems', 'send', 'him', 'gas', 'chamber']",no such thing fair trial under covid facism seems send him gas chamber,"[('no', None), ('such', 'a'), ('thing', 'n'), ('fair', 'a'), ('trial', 'n'), ('under', None), ('covid', 'a'), ('facism', 'n'), ('seems', 'v'), ('send', 'v'), ('him', None), ('gas', 'n'), ('chamber', 'n')]",  no such thing fair trial under covid facism seem send him gas chamber,0.375,0.0258,0.35,1,1,0
